age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
63,6,147589,9,13,2,12,0,4,1,0,0,30,39,1
40,4,121956,9,13,3,10,1,1,1,13550,0,40,1,1
48,4,501671,11,9,0,7,1,2,1,0,0,48,39,0
38,4,141550,0,6,0,3,1,4,1,0,0,40,39,0
40,4,177027,9,13,2,8,5,1,0,7688,0,52,24,1
62,2,206063,15,10,0,8,1,4,1,0,0,45,39,0
29,4,369114,11,9,0,1,1,4,0,0,0,40,39,0
35,4,343403,15,10,4,12,1,4,0,0,0,40,39,0
70,0,133248,11,9,2,0,0,4,1,0,0,14,39,0
35,4,198202,11,9,4,4,1,4,0,0,0,54,39,0
36,4,185744,15,10,2,4,5,4,0,0,0,35,39,1
29,4,108574,12,14,4,10,1,4,0,0,0,40,39,1
53,4,152373,15,10,0,3,1,4,1,0,0,48,39,1
48,4,328581,1,7,2,7,0,2,1,0,0,40,39,0
23,4,91658,15,10,0,6,3,4,1,0,0,40,39,0
58,4,96840,11,9,6,3,4,4,0,0,0,37,39,0
36,6,278553,14,15,2,10,0,2,1,15024,0,75,39,1
44,4,216907,11,9,0,8,1,4,1,0,0,37,39,0
49,1,77443,5,4,4,8,1,2,1,0,0,20,39,0
24,4,95552,11,9,4,13,3,4,1,0,0,40,39,0
82,0,403910,11,9,4,0,1,4,1,0,0,3,39,0
40,4,198873,14,15,2,10,5,4,0,15024,0,30,39,1
18,4,318082,15,10,4,12,3,4,1,0,0,35,39,0
51,4,29887,11,9,0,4,1,4,1,0,0,44,39,0
34,4,287737,15,10,2,4,5,4,0,0,1485,40,39,1
30,4,399088,9,13,0,10,4,4,0,0,0,50,39,0
55,0,316027,5,4,2,0,0,4,1,0,0,40,0,0
37,7,239409,12,14,2,10,0,4,1,0,0,60,39,1
28,4,128055,11,9,2,3,0,4,1,0,0,60,39,0
52,2,346668,12,14,4,10,3,4,0,0,0,40,39,0
33,1,182714,14,15,4,10,1,4,0,0,0,65,39,1
65,4,154164,7,12,2,1,0,4,1,20051,0,20,42,1
47,4,159389,7,12,4,1,1,4,0,0,0,40,39,0
67,4,233022,1,7,6,1,4,4,0,0,0,20,39,0
66,4,284021,11,9,6,12,1,4,0,0,0,40,39,0
52,6,27539,15,10,2,5,0,4,1,7688,0,72,39,1
47,4,267205,8,11,2,3,0,4,1,0,0,60,0,1
25,4,202091,11,9,4,4,3,4,0,0,0,40,39,0
55,4,171015,15,10,4,1,3,4,0,0,0,36,39,0
44,4,755858,11,9,2,3,0,4,1,0,0,70,39,1
35,4,165930,15,10,2,3,0,4,1,0,0,40,39,0
55,0,227203,7,12,3,0,1,4,0,0,0,5,39,0
59,4,102193,11,9,2,14,0,4,1,0,0,45,39,0
59,7,139611,14,15,2,10,0,1,1,0,1977,40,19,1
34,6,179673,14,15,2,10,0,4,1,7688,0,60,39,1
21,0,355686,11,9,4,0,3,4,0,0,0,10,39,0
34,4,162544,5,4,4,9,3,4,0,0,0,30,39,0
49,4,208978,11,9,0,1,4,4,0,0,0,16,39,0
46,4,28497,15,10,2,12,0,4,1,0,0,8,39,0
43,4,179866,9,13,0,12,4,4,0,0,0,40,39,1
33,4,60567,11,9,2,3,0,4,1,3411,0,40,39,0
53,4,76128,11,9,0,3,1,3,1,0,0,60,7,0
39,0,201105,9,13,2,0,5,4,0,0,0,30,39,0
47,7,187581,8,11,2,13,0,4,1,0,0,48,39,1
30,4,296453,9,13,2,1,0,4,1,7298,0,40,39,1
48,5,200471,9,13,2,4,0,4,1,0,0,40,39,1
60,5,197553,15,10,2,4,0,4,1,7688,0,50,39,1
33,4,594187,12,14,2,10,0,4,1,0,0,45,39,1
23,4,179423,9,13,4,1,1,4,0,0,0,5,39,0
24,4,154571,8,11,4,12,4,1,1,0,0,50,35,0
38,4,260997,15,10,2,7,0,2,1,0,0,40,39,0
29,6,241431,11,9,4,3,1,4,1,0,0,45,39,0
33,4,97723,11,9,2,3,0,4,1,0,1672,40,39,0
43,7,101383,11,9,2,3,0,4,1,0,0,40,39,1
30,4,147596,15,10,0,1,4,2,0,0,0,40,39,0
31,4,176831,0,6,0,12,2,4,0,0,0,40,39,0
28,4,82531,15,10,4,8,1,2,1,0,0,40,39,0
20,4,139715,11,9,4,3,4,2,0,0,0,40,39,0
47,4,39530,11,9,0,8,1,4,0,0,0,4,39,0
54,1,57679,11,9,4,1,4,2,1,0,0,40,39,0
48,4,149337,15,10,0,7,1,4,1,0,0,40,39,1
26,4,140649,9,13,2,4,0,4,1,0,0,40,39,0
57,6,190554,0,6,0,4,3,4,1,0,0,60,39,1
27,4,39665,11,9,0,12,4,4,0,0,0,37,39,0
27,0,194024,6,5,5,0,4,4,0,0,0,50,39,0
48,4,175070,11,9,0,4,1,4,0,0,2258,40,39,1
48,4,105138,11,9,0,4,4,1,0,0,0,40,39,0
28,4,301010,1,7,4,8,1,2,1,0,0,40,39,0
39,4,22494,9,13,4,4,1,4,0,0,0,40,39,0
38,4,29702,9,13,2,4,0,4,1,0,0,45,39,1
31,4,78602,7,12,0,8,4,0,0,0,0,40,39,0
47,4,343579,3,2,3,5,1,4,1,0,0,12,26,0
29,4,320451,9,13,3,12,2,1,1,0,0,40,42,0
23,4,211968,15,10,4,8,3,4,0,0,0,20,39,0
33,4,195576,11,9,2,4,0,4,1,4386,0,60,39,0
24,4,461678,15,10,2,5,0,4,1,0,0,50,39,1
65,9,168548,11,9,2,15,0,4,1,0,0,40,39,0
33,4,259931,1,7,5,7,2,4,1,0,0,30,39,0
35,4,234962,11,9,4,7,2,4,1,0,0,40,26,0
23,4,44793,11,9,4,6,1,4,1,0,0,50,39,0
47,4,236999,3,2,2,7,0,4,1,0,0,40,26,0
50,4,162327,9,13,2,1,0,4,1,0,1902,50,0,1
18,4,165950,1,7,4,8,3,4,0,0,0,21,39,0
27,4,166210,11,9,0,3,1,4,1,0,0,50,39,0
35,4,241998,11,9,2,3,0,4,1,0,0,40,39,1
54,4,421561,15,10,2,10,0,4,1,0,0,40,39,1
34,2,188682,9,13,3,10,1,4,0,0,0,40,39,0
68,4,163346,11,9,6,7,1,4,0,0,0,32,39,0
56,4,92444,15,10,2,4,0,2,1,0,0,50,39,1
20,4,419984,11,9,0,8,4,4,0,0,0,25,39,0
24,4,161708,11,9,0,4,1,4,0,0,0,45,39,1
43,4,265072,9,13,4,10,1,1,1,0,2258,50,39,1
53,4,126592,15,10,2,3,0,2,1,7688,0,40,39,1
25,2,203408,15,10,2,8,0,4,1,0,0,40,39,0
19,4,418324,15,10,4,12,3,4,1,0,0,36,39,0
27,4,113866,11,9,4,8,1,4,0,0,0,30,39,0
40,4,193882,11,9,2,4,0,4,1,0,0,45,39,1
30,7,137613,12,14,2,10,0,1,1,0,0,20,36,0
19,4,188568,15,10,4,9,1,4,0,0,0,40,39,0
30,4,156763,11,9,4,4,3,4,1,0,0,40,39,0
25,0,126797,11,9,3,0,1,4,1,0,0,40,39,0
46,4,62793,11,9,0,12,2,4,0,0,0,40,39,0
44,4,277720,15,10,2,1,5,4,0,0,0,35,39,0
32,1,454508,9,13,2,4,0,4,1,0,0,40,39,0
51,4,95329,12,14,0,11,4,4,1,0,0,40,39,0
22,4,173004,11,9,4,7,2,2,1,0,0,1,39,0
24,6,151818,11,9,4,3,1,4,1,0,0,35,39,0
22,4,79980,15,10,4,12,3,4,1,0,0,25,39,0
34,4,258170,11,9,0,4,4,4,0,0,0,38,39,0
20,4,95989,15,10,4,12,3,4,0,0,0,35,39,0
33,4,198660,11,9,2,7,0,4,1,99999,0,56,39,1
57,4,98350,14,15,2,3,0,1,1,0,1902,40,30,1
67,0,34122,4,3,2,0,0,4,1,0,0,40,39,0
35,2,102938,11,9,2,8,0,4,1,0,0,40,39,0
20,4,275421,15,10,4,12,3,4,0,0,0,20,39,0
36,4,114059,9,13,2,4,0,4,1,0,0,45,39,0
46,7,265554,11,9,4,14,1,2,1,0,0,40,39,0
42,2,180318,0,6,4,5,4,4,1,0,0,35,39,0
49,4,168337,4,3,2,3,0,4,1,0,0,40,39,0
33,6,108438,11,9,2,3,0,4,1,0,0,40,39,1
44,4,336906,15,10,0,1,4,4,0,0,0,40,39,0
42,4,167174,10,16,2,10,0,1,1,0,0,50,3,1
27,4,102889,15,10,0,7,4,4,0,0,0,40,39,0
41,4,163287,9,13,0,14,1,4,1,0,0,48,39,0
23,4,315065,15,10,4,8,4,4,1,0,0,35,26,0
38,4,143538,11,9,4,7,1,4,0,0,0,40,39,0
32,4,202729,11,9,2,14,3,4,1,0,0,40,39,0
64,4,207188,9,13,0,4,1,4,0,0,0,40,39,0
35,6,190895,9,13,0,4,1,4,1,0,0,25,39,0
25,4,334267,11,9,4,3,2,4,1,0,0,45,39,0
20,4,368852,15,10,4,8,3,4,0,0,0,20,39,0
56,4,104842,9,13,0,10,4,2,0,0,0,50,14,0
24,4,281356,3,2,4,5,1,3,1,0,0,66,26,0
34,4,174789,9,13,4,8,1,4,1,0,2001,40,39,0
45,4,98881,1,7,2,8,5,4,0,0,0,32,39,0
61,2,153264,11,9,6,13,1,4,0,0,0,40,39,0
43,4,271807,15,10,0,3,1,4,1,0,0,40,39,0
47,7,141483,6,5,0,8,1,4,0,0,0,40,39,0
51,4,358740,1,7,0,12,4,4,0,0,0,35,39,0
22,4,336215,7,12,4,1,1,4,0,0,0,25,39,0
24,4,194630,9,13,4,13,1,4,1,0,0,35,39,0
32,4,296282,9,13,2,12,0,4,1,0,0,40,39,0
17,4,63734,0,6,4,6,3,4,1,0,0,20,39,0
42,4,211253,9,13,0,4,4,4,0,0,0,40,39,0
40,4,34178,15,10,0,3,4,4,1,0,0,40,39,1
50,4,163708,11,9,6,8,4,4,0,0,0,40,39,0
62,4,134768,10,16,2,10,0,4,1,7688,0,40,0,1
18,4,404868,1,7,4,12,3,2,0,0,1602,20,39,0
30,4,267161,15,10,2,13,5,2,0,0,0,45,39,0
41,4,239833,11,9,3,14,4,2,1,0,0,50,39,0
19,4,375079,15,10,4,8,3,4,1,0,0,35,39,0
29,4,177651,15,10,4,4,1,4,1,0,0,45,39,0
21,4,206891,5,4,4,5,3,4,0,0,0,38,39,0
18,4,188476,1,7,4,4,3,4,1,0,0,20,39,0
39,4,72338,12,14,2,10,0,1,1,0,0,40,30,1
29,0,134566,10,16,2,0,0,4,1,0,0,50,39,1
64,4,240357,11,9,6,1,1,4,0,0,0,40,39,1
23,4,347873,7,12,4,10,1,1,0,0,0,30,40,0
17,4,132755,1,7,4,12,3,4,1,0,0,15,39,0
53,4,226135,6,5,4,3,1,2,1,0,0,40,23,0
53,4,183973,1,7,2,7,0,4,1,0,0,48,39,1
48,7,31141,15,10,2,11,0,4,1,0,1902,40,39,1
46,4,58126,11,9,2,3,0,4,1,0,0,40,39,0
23,2,129232,11,9,4,1,3,4,1,0,0,40,39,0
34,4,509364,11,9,0,7,1,4,1,0,0,30,39,0
32,4,430175,11,9,0,3,2,2,0,0,0,50,39,0
37,4,117381,12,14,2,10,0,4,1,0,0,45,39,0
24,0,108495,11,9,4,0,3,4,1,0,0,40,39,0
43,4,150528,12,14,2,10,0,4,1,0,0,40,39,1
20,4,163205,15,10,5,8,3,4,0,0,0,30,39,0
43,7,41834,11,9,2,14,0,4,1,0,0,38,39,1
68,4,351711,15,10,2,1,0,4,1,0,0,40,39,0
36,7,422275,4,3,2,8,0,4,1,0,0,40,26,0
28,4,145284,15,10,4,1,1,4,1,0,0,40,39,0
44,4,116358,9,13,2,12,0,1,1,0,0,40,39,1
29,4,274969,11,9,4,3,4,4,0,0,0,42,39,0
47,4,154117,11,9,5,3,2,4,0,0,0,40,39,0
36,6,294672,9,13,2,4,5,4,0,0,0,40,39,0
54,4,20795,11,9,0,11,1,4,1,0,0,40,39,0
39,2,305597,11,9,5,4,4,4,1,0,0,40,39,0
44,7,204361,12,14,4,4,1,4,0,0,0,40,39,0
36,4,268292,11,9,2,3,0,4,1,0,0,41,39,0
46,4,100067,1,7,2,8,5,2,0,0,0,35,39,1
25,4,267044,15,10,4,1,1,0,0,0,0,20,39,0
31,4,132996,11,9,2,10,0,4,1,5178,0,45,39,1
24,4,321435,9,13,2,5,0,4,1,0,0,35,39,1
57,4,175942,15,10,2,4,0,4,1,0,0,50,39,1
48,6,97883,11,9,5,8,2,4,0,0,0,25,39,0
52,4,190762,3,2,2,7,0,4,1,0,0,40,26,0
43,2,94937,9,13,2,10,5,4,0,0,0,28,39,0
19,4,414871,11,9,4,3,3,4,1,0,0,40,39,0
57,5,244605,15,10,2,12,0,4,1,0,0,50,39,1
42,4,141186,15,10,4,8,3,4,0,0,0,40,39,0
26,1,276075,15,10,2,1,0,2,1,0,0,40,39,0
29,4,162002,11,9,4,8,3,4,0,0,0,35,39,0
44,4,112797,6,5,0,8,3,4,0,0,0,50,39,0
42,4,32627,11,9,2,14,0,4,1,0,0,40,39,0
31,4,327825,11,9,5,7,4,4,0,0,2238,40,39,0
34,6,114074,8,11,6,4,4,4,0,0,0,40,39,0
38,4,209609,15,10,2,13,0,4,1,0,0,40,39,1
28,4,147889,0,6,1,8,5,4,0,0,0,40,39,0
26,4,195216,11,9,0,8,1,4,0,0,0,12,39,0
30,6,87561,15,10,4,1,1,4,0,0,0,60,39,0
39,4,148903,11,9,0,12,1,4,0,4687,0,50,39,1
22,4,201799,11,9,4,12,3,4,0,0,0,40,39,0
48,2,102076,9,13,4,1,4,4,0,0,0,35,39,0
38,6,230329,11,9,2,12,0,4,1,0,0,48,39,0
28,4,147560,15,10,2,12,0,4,1,0,1902,55,39,1
21,4,262634,5,4,4,5,1,4,1,0,0,36,39,0
17,4,401198,1,7,4,12,3,4,0,0,0,15,39,0
34,4,201156,1,7,4,3,1,4,0,0,0,30,39,0
39,6,231180,11,9,2,8,0,4,1,0,0,50,39,0
42,4,384236,12,14,2,10,0,4,1,7688,0,40,39,1
24,4,19410,11,9,0,12,4,0,0,0,0,48,39,0
48,4,379883,12,14,2,10,0,4,1,0,0,40,5,1
38,4,133963,9,13,0,10,1,4,0,0,0,50,39,1
53,4,161482,9,13,0,10,1,4,0,0,0,50,39,1
50,6,57758,8,11,2,12,0,4,1,0,0,60,39,1
59,6,32855,5,4,2,5,0,4,1,0,0,70,39,0
46,1,140664,15,10,2,4,0,4,1,0,0,48,39,1
45,4,227791,15,10,2,12,0,4,1,0,1740,50,39,0
42,4,270710,6,5,0,8,4,4,0,0,0,40,39,0
48,4,171095,7,12,0,4,4,4,0,0,0,40,9,0
22,4,264874,15,10,4,13,2,4,0,0,0,40,39,0
38,4,22245,15,10,2,4,0,4,1,0,0,40,39,1
34,4,422836,11,9,0,10,4,4,1,0,0,40,26,0
50,4,116933,11,9,0,12,1,4,0,0,0,33,39,0
25,5,182750,9,13,4,12,1,4,1,0,0,45,39,1
41,7,170924,12,14,2,10,0,4,1,0,0,40,39,0
33,6,147201,9,13,5,10,3,2,1,0,0,35,39,0
32,4,34104,11,9,2,4,0,4,1,3103,0,55,39,1
45,7,320818,15,10,3,8,2,2,1,0,0,40,14,0
90,2,227796,12,14,2,4,0,4,1,20051,0,60,39,1
21,4,202214,7,12,4,1,1,4,0,0,0,10,39,0
35,4,150042,11,9,2,4,5,4,0,0,0,40,39,1
30,4,154950,15,10,2,4,0,4,1,15024,0,60,39,1
58,4,41374,11,9,6,1,4,0,1,0,0,40,39,0
69,9,214923,14,15,2,15,0,4,1,0,0,35,39,1
27,4,200500,5,4,2,14,0,4,1,0,0,45,39,0
54,4,155737,9,13,0,12,1,4,0,8614,0,40,39,1
59,0,409842,12,14,2,0,0,4,1,0,0,20,39,0
19,4,143608,11,9,4,7,3,4,1,0,0,40,39,0
26,4,84619,9,13,2,3,0,4,1,0,0,40,39,1
39,4,231491,11,9,4,6,2,4,1,0,0,40,39,0
32,4,173449,11,9,2,6,0,4,1,0,0,40,39,0
53,6,163826,15,10,2,10,0,4,1,0,0,45,39,1
43,1,263502,11,9,0,1,1,4,1,0,0,40,39,0
26,4,164737,15,10,4,12,1,4,0,0,0,40,39,0
38,4,328301,15,10,4,12,4,4,0,0,0,40,39,0
62,2,41793,12,14,5,10,1,4,0,0,0,50,0,0
66,6,195161,14,15,4,10,1,4,1,0,0,20,42,0
26,2,73392,11,9,4,6,3,0,1,0,0,30,39,0
38,6,127961,15,10,2,7,0,4,1,0,0,45,39,1
46,4,248059,11,9,2,3,0,4,1,3464,0,40,39,0
25,6,108001,6,5,4,3,1,4,1,0,0,15,39,0
56,4,71388,6,5,5,8,4,2,0,0,0,40,39,0
55,4,171242,11,9,0,4,1,4,1,0,0,60,39,1
36,6,119272,11,9,2,4,0,4,1,0,0,38,39,0
41,7,365986,11,9,0,11,1,4,1,0,0,40,39,1
19,0,230874,15,10,4,0,3,4,0,0,0,40,39,0
68,4,224019,15,10,0,4,1,4,1,0,0,30,39,0
20,9,172232,15,10,4,15,3,4,1,0,0,60,39,0
59,4,378585,9,13,2,10,0,4,1,0,0,44,39,1
47,4,148549,9,13,2,10,0,4,1,0,0,50,39,0
34,6,34572,8,11,2,4,0,4,1,0,0,60,39,1
23,4,162593,9,13,4,1,1,1,0,0,0,40,39,0
49,4,169180,5,4,2,7,5,4,0,0,0,40,17,0
41,4,187795,15,10,2,3,0,4,1,0,1977,60,39,1
46,4,207733,3,2,6,8,4,4,0,0,0,40,33,0
29,7,243875,8,11,0,1,3,4,1,0,0,40,39,0
41,4,154076,15,10,2,1,0,4,1,0,0,50,39,1
35,4,170092,11,9,3,8,4,2,0,0,0,20,39,0
37,4,241805,15,10,2,8,0,2,1,0,0,30,39,0
45,4,262802,9,13,0,4,4,4,0,0,0,40,39,0
31,4,207685,11,9,4,8,4,2,0,0,0,34,39,0
24,2,33432,7,12,2,8,5,4,0,0,0,40,39,0
23,4,210474,9,13,4,10,3,4,0,0,0,40,39,0
26,4,98114,11,9,0,4,3,4,0,0,0,40,39,0
57,4,137031,15,10,2,14,0,4,1,0,0,50,39,0
29,4,246974,8,11,4,13,1,4,1,0,0,40,39,0
18,4,111019,0,6,4,8,3,4,1,0,0,24,39,0
32,4,236543,2,8,0,11,3,4,1,0,0,54,26,0
38,4,296317,11,9,2,7,0,4,1,0,0,40,26,0
21,4,100462,8,11,4,4,3,4,0,2174,0,60,39,0
57,6,217692,11,9,6,3,1,4,0,0,0,38,39,0
31,4,117526,15,10,4,5,1,4,0,0,0,45,39,0
44,4,222596,11,9,0,13,1,4,1,0,0,50,39,1
20,4,431745,15,10,4,1,1,2,0,0,0,14,39,0
36,4,290560,15,10,2,4,0,4,1,0,0,45,39,0
27,4,251905,8,11,4,4,3,4,1,0,0,50,39,0
76,9,32995,5,4,2,15,0,4,1,0,0,5,39,0
39,4,242922,11,9,4,13,1,2,1,0,0,35,39,0
32,4,352089,11,9,0,1,1,4,0,0,0,38,39,0
37,6,75050,8,11,2,3,0,4,1,0,0,55,39,0
25,4,167495,15,10,4,1,4,4,0,0,0,40,39,0
33,4,191335,7,12,2,3,0,4,1,0,1902,50,39,1
32,4,211028,15,10,4,1,1,4,0,0,0,40,39,0
29,4,239753,11,9,2,1,5,4,0,0,2057,20,39,0
51,6,194259,12,14,2,10,5,4,0,15024,0,55,42,1
31,4,112062,9,13,4,10,1,4,0,0,0,40,39,0
37,4,86310,15,10,0,1,4,4,0,0,0,45,39,0
19,4,45381,15,10,4,1,3,4,0,0,0,8,39,0
43,4,241895,9,13,2,4,0,4,1,0,0,50,39,1
38,4,93287,1,7,2,5,0,4,1,0,0,40,39,0
49,4,189462,11,9,2,3,0,4,1,0,0,40,39,0
19,4,84250,15,10,4,12,3,4,0,0,0,22,39,0
29,4,59732,11,9,2,3,0,0,1,0,0,40,39,0
32,4,123291,2,8,2,7,0,4,1,0,0,40,39,0
20,4,323009,11,9,4,1,4,4,0,0,0,40,11,0
53,7,153486,9,13,2,13,0,4,1,0,0,40,39,1
29,2,165218,9,13,4,10,1,4,0,0,0,55,39,0
59,6,104216,14,15,2,12,0,4,1,0,0,25,39,0
27,2,24988,8,11,4,13,1,4,0,0,1564,72,39,1
31,6,190650,12,14,2,12,0,1,1,0,0,40,42,0
47,4,186539,15,10,2,8,0,4,1,0,0,10,39,0
34,7,252529,9,13,4,10,1,4,1,0,0,48,39,0
47,4,146497,15,10,5,1,4,4,0,0,0,16,11,0
41,6,171351,11,9,2,3,0,4,1,0,0,50,39,1
44,4,103218,11,9,0,1,4,2,0,0,0,40,39,0
42,4,196001,11,9,5,1,4,4,0,0,0,40,39,0
62,9,352156,11,9,2,15,0,4,1,0,0,40,39,0
80,6,29441,5,4,3,5,4,4,1,0,0,15,39,0
51,2,123011,12,14,2,10,0,4,1,0,1977,35,39,1
31,4,189759,12,14,2,12,0,4,1,0,0,40,39,1
40,6,179533,11,9,2,14,0,4,1,0,0,75,39,1
52,6,146579,11,9,0,12,4,2,1,0,0,40,39,0
47,4,208872,15,10,2,3,0,4,1,0,0,40,39,0
18,4,177722,11,9,4,8,3,4,0,0,0,20,39,0
51,4,182187,9,13,4,10,1,2,1,0,0,35,39,0
33,4,183887,11,9,2,3,0,2,1,0,1902,46,39,1
52,4,208302,11,9,2,12,0,4,1,0,0,36,39,0
31,4,148607,15,10,0,7,1,4,1,0,0,40,39,0
39,4,113725,12,14,0,4,1,4,0,8614,0,40,39,1
54,4,178530,9,13,2,4,0,4,1,0,0,60,39,1
67,5,182581,15,10,2,4,0,4,1,20051,0,20,39,1
21,4,275726,11,9,4,3,3,2,1,0,0,40,39,0
32,4,171814,11,9,4,7,1,4,0,0,0,40,39,0
66,7,198363,5,4,6,8,1,2,0,2964,0,40,39,0
28,4,269786,11,9,2,14,0,4,1,0,0,40,39,0
29,4,191177,11,9,2,1,5,4,0,0,0,18,39,0
33,4,392812,15,10,2,12,0,4,1,0,0,45,39,1
21,4,116489,15,10,4,10,3,4,0,0,0,40,39,0
35,4,227571,5,4,2,6,0,4,1,0,0,40,26,0
18,4,180039,2,8,4,12,3,4,0,0,0,20,39,0
20,4,221661,11,9,2,1,5,4,0,0,0,40,26,0
23,9,35633,15,10,4,15,1,4,1,0,0,40,42,0
26,4,262617,11,9,2,3,0,4,1,0,0,48,39,0
42,4,194636,11,9,2,12,0,4,1,0,0,40,39,0
49,4,277434,11,9,2,14,0,4,1,0,0,50,39,0
43,4,108682,15,10,2,7,0,4,1,0,0,40,39,1
29,4,260645,15,10,4,12,3,4,0,0,0,40,39,0
31,4,263561,9,13,2,4,0,4,1,0,2246,45,39,1
27,4,154210,1,7,3,12,3,1,1,0,0,35,19,0
22,4,27881,11,9,2,5,0,4,1,0,0,45,39,0
22,4,203182,15,10,5,12,4,4,0,0,0,43,39,0
21,4,186087,9,13,4,10,1,4,1,0,0,40,39,1
60,4,194589,9,13,2,10,0,4,1,7688,0,40,39,1
56,5,42298,6,5,2,4,0,2,1,0,0,40,39,0
79,9,48574,5,4,6,15,1,4,1,0,0,40,39,0
48,5,49298,10,16,2,10,0,4,1,0,1902,50,39,1
19,4,240468,15,10,3,12,3,4,0,0,1602,40,39,0
49,2,46537,11,9,0,1,1,4,0,594,0,10,39,0
28,5,215423,11,9,4,4,1,4,0,0,0,70,39,0
20,4,118462,11,9,4,6,3,4,1,0,0,43,39,0
46,4,53540,15,10,0,10,1,2,0,0,0,40,39,1
46,4,254367,11,9,4,14,1,4,1,0,1590,48,39,0
53,4,149217,11,9,2,3,0,4,1,0,0,40,33,0
47,2,200808,2,8,2,1,0,4,1,0,0,35,33,0
57,4,121362,15,10,6,1,4,4,0,0,2258,38,39,1
21,4,153209,15,10,2,7,0,4,1,0,0,40,39,0
52,4,30846,15,10,0,7,1,4,0,0,0,40,39,0
49,6,47086,9,13,6,12,4,4,0,0,0,40,39,0
23,2,336010,9,13,4,1,1,4,1,0,0,32,39,0
49,5,246891,9,13,2,1,0,4,1,0,0,40,39,1
49,4,116338,11,9,5,10,4,4,0,0,653,60,39,0
38,4,154210,9,13,2,10,0,1,1,0,0,40,39,1
44,6,103111,14,15,2,10,0,4,1,0,0,60,39,1
51,7,243631,0,6,2,3,0,0,1,0,0,40,39,0
34,4,102858,11,9,5,1,4,4,1,0,0,40,39,0
25,1,80485,12,14,0,4,1,4,0,0,0,40,39,0
48,4,157092,15,10,2,14,0,2,1,0,0,40,39,0
23,4,111450,2,8,4,8,4,2,1,0,0,38,39,0
50,1,176969,11,9,0,10,1,4,1,0,1590,40,39,0
34,4,36385,12,14,2,10,0,4,1,0,0,45,39,1
41,6,150533,14,15,2,10,0,4,1,0,0,50,39,1
29,4,210498,11,9,2,3,0,4,1,0,0,40,39,0
53,4,22978,12,14,2,4,5,4,0,0,0,50,39,1
53,5,148532,9,13,2,12,0,4,1,0,0,60,39,1
37,4,86551,9,13,2,4,0,4,1,0,0,45,39,1
34,4,242460,9,13,2,4,0,4,1,7688,0,40,39,1
36,4,33983,8,11,4,1,1,4,1,0,0,42,39,1
37,2,175979,9,13,0,10,2,4,0,0,0,60,39,0
61,4,162432,15,10,0,8,1,4,0,0,0,40,39,0
63,4,167967,12,14,2,6,0,4,1,0,0,46,39,0
26,2,250551,11,9,2,3,3,2,1,0,0,40,39,0
29,0,207032,11,9,3,0,4,2,0,0,0,42,14,0
35,4,416745,9,13,2,10,0,4,1,0,0,40,42,1
42,4,144056,8,11,2,3,0,0,1,0,0,40,39,1
47,4,114459,11,9,2,12,0,4,1,0,0,40,39,1
41,4,190885,11,9,5,8,4,4,0,0,0,40,26,0
47,4,132912,15,10,2,4,0,4,1,0,0,55,39,1
20,4,155066,11,9,4,7,3,4,1,0,0,60,39,0
55,4,190257,11,9,2,5,0,4,1,0,0,53,39,1
21,4,133582,4,3,4,5,1,4,1,2176,0,36,26,0
42,4,435356,7,12,2,4,0,4,1,0,0,44,39,1
33,4,158416,11,9,4,7,1,4,1,0,0,40,39,0
47,4,158685,2,8,0,8,1,4,0,0,0,48,39,0
44,2,60735,9,13,0,10,3,4,0,0,0,60,39,0
22,4,146540,1,7,4,3,1,4,1,0,0,50,39,0
47,2,150211,10,16,2,4,0,4,1,0,0,40,39,1
27,4,122038,11,9,2,3,0,4,1,0,0,48,39,0
63,4,163809,15,10,6,12,1,4,0,0,0,20,39,0
34,4,31752,11,9,0,7,2,4,0,0,0,40,42,0
36,4,182954,15,10,2,3,0,4,1,0,0,52,6,0
31,4,473133,12,14,2,10,0,4,1,5178,0,40,39,1
63,0,334741,11,9,2,0,0,4,1,0,0,20,39,0
42,2,209752,14,15,2,4,0,4,1,0,0,55,39,1
31,4,184570,11,9,4,1,1,4,0,0,0,40,39,0
47,4,168262,15,10,2,4,0,4,1,0,0,60,39,1
50,4,81548,11,9,2,10,0,4,1,0,0,40,39,0
24,4,354351,9,13,4,10,1,4,1,0,0,40,39,0
26,4,239390,9,13,4,12,3,4,1,0,0,18,39,0
62,1,159165,11,9,6,4,1,4,0,0,0,36,39,0
45,6,87490,14,15,2,10,0,4,1,0,1977,50,39,1
66,4,275918,11,9,2,4,0,4,1,10605,0,40,39,1
44,4,29762,11,9,0,14,1,4,1,0,0,68,39,0
38,4,189922,8,11,2,12,0,4,1,0,0,50,39,1
56,6,221801,15,10,2,8,0,4,1,0,0,40,39,0
43,4,115178,8,11,2,1,5,4,0,0,0,40,39,1
33,4,178463,11,9,2,3,0,4,1,0,0,40,39,0
36,4,188069,15,10,2,4,0,4,1,0,0,50,39,1
29,4,405177,0,6,5,12,4,4,0,0,0,40,39,0
42,4,171615,11,9,2,4,0,4,1,0,0,55,39,1
29,4,183854,11,9,4,12,1,4,0,0,0,25,39,0
21,9,197583,15,10,4,15,3,4,0,0,0,40,39,0
27,4,335015,15,10,2,13,0,4,1,0,0,65,39,0
40,4,360884,15,10,2,1,5,4,0,7298,0,40,39,1
